PID,ProductType,ProductName,Manufacturer,Part #,Color
27121,Case,Lian Li PC-V359W MicroATX Mid Tower Case (PC-V359WG),119,PC-V359WG,62
27122,Case,Lian Li PC-V359W MicroATX Mid Tower Case (PC-V359WRX),119,PC-V359WRX,8
27123,Case,BitFenix Comrade ATX Mid Tower Case (BFC-COM-100-WWWK1-RP),137,BFC-COM-100-WWWK1-RP,13
27124,Case,DIYPC M88 MicroATX Mini Tower Case (M88-BK),185,M88-BK,1
27125,Case,In Win BK644.BH300TB MicroATX Mini Tower Case w/300 W Power Supply (BK644.BH300TB),150,BK644.BH300TB,1
27126,Case,In Win D-FRAME MINI Mini ITX Tower Case (D-Frame Mini Blue),150,D-Frame Mini Blue,35
27127,Case,In Win D-FRAME MINI Mini ITX Tower Case (D-Frame Mini Green),150,D-Frame Mini Green,21
27128,Case,DIYPC Shadow-H01 ATX Mid Tower Case (Shadow-H01-W),185,Shadow-H01-W,13
27129,Case,Rosewill I3-397 MicroATX Mini Tower Case w/400 W Power Supply (I3-397-BK),131,I3-397-BK,1
27130,Case,Silverstone FT05 ATX Mid Tower Case (FT05B),117,"FT05B
SST-FT05B",2
27131,Case,Silverstone FT05 ATX Mid Tower Case (FT05S),117,"FT05S
SST-FT05S",31
27132,Case,Silverstone FT05 ATX Mid Tower Case (FT05S-W),117,"FT05S-W
SST-FT05S-W",31
27133,Case,BitFenix Prodigy M MicroATX Mini Tower Case (BFC-PRM-300-RRXKK-RP),137,BFC-PRM-300-RRXKK-RP,8
27134,Case,Ultra Defender II ATX Mid Tower Case (U12-42487),157,U12-42487,1
27135,Case,Aerocool Strike-X Xtreme ATX Mid Tower Case (EN52032),125,EN52032,9
27136,Case,Aerocool Strike-X Xtreme ATX Mid Tower Case (EN52049),125,EN52049,3
27137,Case,DIYPC HTPC-Cube Mini ITX Tower Case (HTPC-Cube-Bk),185,HTPC-Cube-Bk,1
27138,Case,DIYPC Ranger-R4 ATX Mid Tower Case (Ranger-R4-B),185,Ranger-R4-B,17
27139,Case,DIYPC Solar-M1 ATX Mid Tower Case (Solar-M1-B),185,Solar-M1-B,17
27140,Case,Raidmax Viper GX ATX Mid Tower Case (ATX-512WBR),123,ATX-512WBR,8
27141,Case,Gigabyte GZ-ZHSGWJ ATX Mid Tower Case (GZ-ZHSGWJ),3,GZ-ZHSGWJ,17
27142,Case,Lian Li PC-K69 ATX Mid Tower Case (PC-K69),119,PC-K69,1
27143,Case,Lian Li PC-T80 ATX Test Bench Case (PC-T80A),119,PC-T80A,31
27144,Case,Aerocool XPredator Cube MicroATX Mid Tower Case (StrikeX Cube Red),125,StrikeX Cube Red,8
27145,Case,RAIJINTEK Metis Mini ITX Tower Case (0R200013),191,0R200013,35
27146,Case,RAIJINTEK Metis Mini ITX Tower Case (0R200015),191,0R200015,62
27147,Case,Silverstone KL05B ATX Mid Tower Case (KL05B-W),117,"KL05B-W
SST-KL05B-W",1
27148,Case,NOX Coolbay VX ATX Mid Tower Case (NXCBAYVX),148,NXCBAYVX,17
27149,Case,NOX Coolbay VX ATX Mid Tower Case (NXCBAYVXW),148,NXCBAYVXW,7
27150,Case,BitFenix Aegis Core MicroATX Mid Tower Case (BFC-AEG-300-KKWN1-RP),137,BFC-AEG-300-KKWN1-RP,1
27151,Case,BitFenix Aegis Core MicroATX Mid Tower Case (BFC-AEG-300-RKWN1-RP),137,BFC-AEG-300-RKWN1-RP,9
27152,Case,BitFenix Aegis Core MicroATX Mid Tower Case (CABF-AEGIS-BU),137,CABF-AEGIS-BU,35
27153,Case,Azza Draco 207 ATX Mid Tower Case (CSAZ-207BL),142,"CSAZ-207BL
CAS-AZZ-207BL",17
27154,Case,Silverstone KL06B MicroATX Mini Tower Case (SST-KL06B),117,"SST-KL06B
KL06B",1
27155,Case,RAIJINTEK Aeneas MicroATX Mini Tower Case (0R200023),191,0R200023,13
27156,Case,Sentey SS1-2423 HTPC Case (SS1-2423),160,SS1-2423,2
27157,Case,Lian Li PC-O5S HTPC Case (PC-O5SX),119,PC-O5SX,1
27158,Case,Apevia X-QPack3 MicroATX Mini Tower Case (X-QPACK3-RD),126,X-QPACK3-RD,8
27159,Case,Apevia X-QPack3 MicroATX Mini Tower Case (X-QPACK3-CL),126,X-QPACK3-CL,1
27160,Case,Azza Cosmas 208S ATX Mid Tower Case (CSAZ-208S),142,CSAZ-208S,1
27161,Case,Sentey GS-6011 ATX Mid Tower Case (GS-6011),160,GS-6011,17
27162,Case,Sentey Ss1-2429 MicroATX Mid Tower Case (Ss1-2429r),160,Ss1-2429r,8
27163,Case,Cooltek W2 ATX Mid Tower Case (JB W2 S),225,JB W2 S,31
27164,Case,Cooltek W2 ATX Mid Tower Case (JB W2 S-W),225,JB W2 S-W,31
27165,Case,Lian Li PC-O7S HTPC Case (PC-07SX),119,"PC-07SX
PC-07S",1
27166,Case,Aerocool QS-102 HTPC Case (EN52476),125,EN52476,1
27167,Case,Aerocool Aero-500 - C ATX Mid Tower Case (Aero-500 Window Black - C),125,Aero-500 Window Black - C,1
27168,Case,Aerocool Aero-500 - C ATX Mid Tower Case (Aero-500 Black - C),125,Aero-500 Black - C,1
27169,Case,Aerocool Aero-500 ATX Mid Tower Case (Aero-500 White),125,Aero-500 White,7
27170,Case,Aerocool Aero-500 - BC ATX Mid Tower Case (Aero-500 Window Black - BC),125,Aero-500 Window Black - BC,1
27171,Case,DIYPC Ranger-R8 ATX Mid Tower Case (Ranger-R8-Y),185,Ranger-R8-Y,18
27172,Case,Rosewill WolfStone ATX Mid Tower Case (WolfAlloy),131,WolfAlloy,1
27173,Case,Zalman ZM-T1 PLUS MicroATX Mini Tower Case (ZM-T1 PLUS),110,"ZM-T1 PLUS
T1 Plus",1
27174,Case,Raidmax EXO ATX Mid Tower Case (ATX-108BU),123,ATX-108BU,17
27175,Case,Thermaltake Suppressor F31 ATX Mid Tower Case (CA-1E3-00M1WN-02),52,CA-1E3-00M1WN-02,1
27176,Case,Antec P380 ATX Full Tower Case (P380B),57,P380B,1
27177,Case,SHARKOON BD28 ATX Mid Tower Case (4044951015818),139,4044951015818,8
27178,Case,VIVO Titan ATX Mid Tower Case (CASE-V05),173,CASE-V05,1
27179,Case,Apevia X-Pioneer ATX Mid Tower Case (X-PIONEER-BL),126,X-PIONEER-BL,17
27180,Case,DIYPC Silence ATX Mid Tower Case (Silence-BK),185,Silence-BK,1
27181,Case,Lian Li PC-V33 ATX Mid Tower Case (PC-V33B),119,PC-V33B,1
27182,Case,Lian Li PC-V33 ATX Mid Tower Case (PC-V33WX),119,PC-V33WX,1
27183,Case,DIYPC D480 ATX Mid Tower Case (D480-BK-Window),185,D480-BK-Window,1
27184,Case,Lian Li PC-Q04 Mini ITX Tower Case (PC-Q04A),119,PC-Q04A,31
27185,Case,Lian Li PC-Q04 Mini ITX Tower Case (PC-Q04B),119,PC-Q04B,1
27186,Case,Apevia X-Qtis MicroATX Mid Tower Case (X-QTIS-WHT),126,X-QTIS-WHT,38
27187,Case,Antec S10 ATX Full Tower Case (S10),57,S10,1
27188,Case,DIYPC DIY-N8 MicroATX Mini Tower Case (DIY-N8-BK),185,DIY-N8-BK,17
27189,Case,Antec GX900 ATX Mid Tower Case (GX900B),57,GX900B,16
27190,Case,Antec Three Hundred U3 ATX Mid Tower Case (THREE-HUNDRED-U3),57,THREE-HUNDRED-U3,1
27191,Case,DIYPC P28 ATX Mid Tower Case (P28-R),185,P28-R,1
27192,Case,DIYPC S280 ATX Mid Tower Case (S280-W),185,S280-W,13
27193,Case,DIYPC Skyline-08 ATX Full Tower Case (Skyline-08-W),185,Skyline-08-W,13
27194,Case,DIYPC Zetta ATX Mid Tower Case (Zetta-W),185,Zetta-W,13
27195,Case,Apevia X-EnerQ MicroATX Mid Tower Case (X-EnerQ-PK),126,X-EnerQ-PK,25
27196,Case,Apevia X-EnerQ MicroATX Mid Tower Case (X-EnerQ-RD),126,X-EnerQ-RD,8
27197,Case,Enermax ECA3291A ATX Mid Tower Case (ECA3291A-B),127,ECA3291A-B,1
27198,Case,Anidees AI8 ATX Full Tower Case (AI-08BW),190,AI-08BW,1
27199,Case,NOX Coolbay CX MicroATX Desktop Case (NXCBAYCX),148,NXCBAYCX,1
27200,Case,VIVO CASE-V00 ATX Mini Tower Case (CASE-V00),173,CASE-V00,1
27201,Case,Silverstone PM01 ATX Mid Tower Case (SST-PM01CR-W),117,SST-PM01CR-W,8
27202,Case,Anidees Crystal ATX Mid Tower Case (ai-crystal-w),190,ai-crystal-w,3
27203,Case,Silverstone PS13 ATX Mid Tower Case (SST-PS13B-W),117,SST-PS13B-W,1
27204,Case,Antec Super Lanboy ATX Mid Tower Case (SUPER LANBOY),57,SUPER LANBOY,31
27205,Case,Jonsbo UMX4 Zone ATX Mid Tower Case (UMX4 (Black)),202,UMX4 (Black),1
27206,Case,DIYPC DIY-G3 ATX Mid Tower Case (DIY-G3-R),185,DIY-G3-R,8
27207,Case,NOX Hummer TX ATX Mid Tower Case (NXHUMMERTX),148,NXHUMMERTX,1
27208,Case,SHARKOON DG7000 ATX Mid Tower Case (DG7000 Green),139,"DG7000 Green
4044951018208",16
27209,Case,Raidmax Viper GX II ATX Mid Tower Case (ATX-522WBO),123,ATX-522WBO,10
27210,Case,Lian Li PC-Q20 Mini ITX Tower Case (PC-Q20W),119,PC-Q20W,13
27211,Case,Lian Li PC-Q20 Mini ITX Tower Case (PC-Q20P),119,PC-Q20P,63
27212,Case,Silverstone RL06 ATX Mid Tower Case (RL06WS-G),117,"RL06WS-G
SST-RL06WS-G",7
27213,Case,Antec Sonata II ATX Mid Tower Case w/450 W Power Supply (SONATA II),57,SONATA II,1
27214,Case,Lian Li Odyssey Mini ITX Desktop Case (PC-Y6A),119,PC-Y6A,31
27215,Case,Apevia X-Mirage ATX Mid Tower Case (X-MIRAGE-GN),126,X-MIRAGE-GN,16
27216,Case,Apevia X-Mirage ATX Mid Tower Case (X-MIRAGE-WH),126,X-MIRAGE-WH,13
27217,Case,mean:it 4PM ATX Desktop Case (4PM-BLK),237,4PM-BLK,1
27218,Case,Rosewill BRADLEY M ATX Mid Tower Case (BRADLEY M),131,BRADLEY M,1
27219,Case,mean:it 5PM ATX Mid Tower Case (5PM-ARC-B),237,5PM-ARC-B,17
27220,Case,mean:it 5PM ATX Mid Tower Case (5PM-BLK),237,5PM-BLK,1
27221,Case,Enermax Ostrog ADV ATX Mid Tower Case (ECA3380AS-R),127,ECA3380AS-R,8
27222,Case,DIYPC Illusion I ATX Mid Tower Case (IllusionI-R),185,IllusionI-R,8
27223,Case,In Win 101 PRGB1 ATX Mid Tower Case (101.B.PRGB1),150,101.B.PRGB1,8
27224,Case,LEPA LPC306(2U3) ATX Mid Tower Case (LPC306B-B(2U3)),154,LPC306B-B(2U3),1
27225,Case,Apevia X-Harmony ATX Mid Tower Case (X-HARMONY-BL),126,X-HARMONY-BL,17
27226,Case,Apevia X-Harmony ATX Mid Tower Case (X-HARMONY-GN),126,X-HARMONY-GN,16
27227,Case,Apevia X-Harmony ATX Mid Tower Case (X-HARMONY-RD),126,X-HARMONY-RD,8
27228,Case,Apevia X-Harmony ATX Mid Tower Case (X-HARMONY-WH),126,X-HARMONY-WH,13
27229,Case,Cooltek UMX3 MicroATX Mini Tower Case (JB UMX3 BW),225,JB UMX3 BW,1
27230,Case,Rosewill Orbit-Z1 ATX Mid Tower Case (ORBIT-Z1),131,ORBIT-Z1,1
27231,Case,Fractal Design Define R6 ATX Mid Tower Case (FD-CA-DEF-R6-GY),124,FD-CA-DEF-R6-GY,31
27232,Case,Deepcool Gamer Storm Quadstellar Electro Limited Edition ATX Desktop Case (QUADSTELLAR Electro),128,"QUADSTELLAR Electro
DP-ATX-QUADSTELLAR-OSLE",27
27233,Case,Nanoxia Rexgear 1 MicroATX Desktop Case (RG-XDCUBE-BK),201,RG-XDCUBE-BK,1
27234,Case,Nanoxia Rexgear 1 MicroATX Desktop Case (RG-XDCUBE-GR),201,RG-XDCUBE-GR,15
27235,Case,GamerChief HYVE ATX Full Tower Case (GC-628864),241,GC-628864,1
27236,Case,Chieftec FI-01B-U3 Mini ITX Desktop Case w/250 W Power Supply (FI-02BC-U3),146,FI-02BC-U3,2
27237,Case,DIYPC Model X ATX Mid Tower Case (DIY-Model X-RGB),185,DIY-Model X-RGB,1
27238,Case,RAIJINTEK ASTERION CLASSIC ATX Full Tower Case (0R200048),191,0R200048,31
27239,Case,SHARKOON VG5 ATX Mid Tower Case (VG5-W Green),139,VG5-W Green,16
27240,Case,Rosewill CULLINAN PX ATX Mid Tower Case (CULLINAN PX Green),131,CULLINAN PX Green,16
27241,Case,Xigmatek Frontliner ATX Mid Tower Case (EN8781),151,EN8781,13
27242,Case,Thermaltake Versa J22 RGB ATX Mid Tower Case (CA-1L5-00M1WN-01),52,CA-1L5-00M1WN-01,1
27243,Case,Spartex Osmi Mini ITX Tower Case (663250774840),227,663250774840,13
27244,Case,Metallic Gear NEO MICRO MicroATX Mid Tower Case (MG-NE410_BK01),193,MG-NE410_BK01,1
27245,Case,Metallic Gear NEO ATX Mid Tower Case (MG-NE510_SR01),193,MG-NE510_SR01,31
27246,Case,AvP Hyperion EV33 MicroATX Mini Tower Case (AVP-EV33W),209,AVP-EV33W,13
27247,Case,DIYPC DIY-SD1-RGB ATX Mid Tower Case (DIY-SD1-RGB),185,DIY-SD1-RGB,1
27248,Case,DIYPC DIY-Line-RGB ATX Mid Tower Case (DIY-Line-RGB),185,DIY-Line-RGB,1
27249,Case,Cougar Puritas ATX Mid Tower Case (Puritas),140,Puritas,1
27250,Case,Cooltek MT-03 MicroATX Mini Tower Case (600045440),225,"600045440
MT-03",1
27251,Case,In Win 101C PRGB2 ATX Mid Tower Case (101C.W.PRGB2),150,101C.W.PRGB2,38
27252,Case,Azza APOLLO 430 (Hurricane II) ATX Mid Tower Case (CSAZ-430B-DF1),142,CSAZ-430B-DF1,1
27253,Case,Azza APOLLO 430 (Hurricane II) ATX Mid Tower Case (CSAZ-430W-DF1),142,CSAZ-430W-DF1,13
27254,Case,GameMax California ATX Mid Tower Case (GMX-CALIFORNIA),122,"GMX-CALIFORNIA
GMXCSCALIFORNIA",1
27255,Case,GameMax Fortress Air ATX Full Tower Case (GMX-FORTRESS-AIR),122,"GMX-FORTRESS-AIR
GMXCSFORTRESSAIR",1
27256,Case,GameMax Mini Kallis MicroATX Mini Tower Case (GMX-MINIKALLIS-BLK),122,GMX-MINIKALLIS-BLK,1
27257,Case,GameMax Saber ATX Mid Tower Case (SABER),122,SABER,1
27258,Case,GameMax Sapphire RGB ATX Mid Tower Case (SAPPHIRERGB),122,SAPPHIRERGB,1
27259,Case,GameMax Vega ATX Mid Tower Case (GMX-VEGA-WT),122,GMX-VEGA-WT,13
27260,Case,GameMax Zircon RGB ATX Mid Tower Case (ZIRCON),122,ZIRCON,1
27261,Case,DIYPC Mirage-ARGB ATX Mid Tower Case (Mirage-ARGB),185,Mirage-ARGB,1
27262,Case,DIYPC VII-BK-ARGB ATX Mid Tower Case (VII-BK-ARGB),185,VII-BK-ARGB,1
27263,Case,In Win 307 ATX Mid Tower Case (IW-307-White),150,"IW-307-White
307-White",13
27264,Case,Rosewill Cullinan V-Silent ATX Mid Tower Case (CULLINAN V-SILENT),131,CULLINAN V-SILENT,1
27265,Case,Silverstone SG13 V2 Mini ITX Tower Case (SG13B-Q-USA),117,SG13B-Q-USA,1
27266,Case,Azza Optima 803 ATX Mid Tower Case (CSAZ-803),142,CSAZ-803,1
27267,Case,SilentiumPC Regnum RG4T RGB ATX Mid Tower Case (SPC205),144,SPC205,1
27268,Case,In Win Alice ATX Mid Tower Case (IW-ALICE-ORG),150,IW-ALICE-ORG,93
27269,Case,darkFlash DLS 480 ATX Mid Tower Case (DLS480 WHITE),195,DLS480 WHITE,13
27270,Case,darkFlash DLS 480 ATX Mid Tower Case (DLS480 BLACK),195,DLS480 BLACK,1
27271,Case,SilentiumPC Armis AR5 ATX Mid Tower Case (SPC209),144,SPC209,1
27272,Case,Azza Luminous MicroATX Mini Tower Case (CSAZ-110),142,CSAZ-110,1
27273,Case,Tempest Shade RGB ATX Mid Tower Case (TP-ATX-CS-SHAW),210,TP-ATX-CS-SHAW,7
27274,Case,Tempest Vapor RGB ATX Mid Tower Case (TP-ATX-CS-VAPB),210,TP-ATX-CS-VAPB,1
27275,Case,Aerocool Trinity Mini V1 MicroATX Mini Tower Case (Trinity Mini-G-WT-v1),125,Trinity Mini-G-WT-v1,13
27276,Case,Aerocool Trinity Mini V2 MicroATX Mini Tower Case (Trinity Mini-G-PK-v2),125,Trinity Mini-G-PK-v2,63
27277,Case,Cooler Master Elite 370 ATX Mid Tower Case (RC-370-KKN1),113,RC-370-KKN1,1
27278,Case,Silverstone ML02B-MXR HTPC Case w/120 W Power Supply (ML02B-MXR),117,"ML02B-MXR
SST-ML02B-MXR",2
27279,Case,Silverstone PS14-E ATX Mid Tower Case (SST-PS14B-E),117,SST-PS14B-E,1
27280,Case,SHARKOON VS7 ATX Mid Tower Case (VS7),139,VS7,1
27281,Case,Sentey CS1-1398 ATX Mid Tower Case w/250 W Power Supply (CS1-1398),160,CS1-1398,1
27282,Case,Thermaltake ARMOR A30i MicroATX Mini Tower Case (VM700A1W2N),52,VM700A1W2N,1
27283,Case,RAIJINTEK METIS EVO ALS Mini ITX Desktop Case (0R20B00169),191,0R20B00169,35
27284,Case,Lian Li PC-V600F MicroATX Mini Tower Case (PC-V600FX),119,PC-V600FX,1
27285,Case,Lian Li PC-Q15 HTPC Case w/300 W Power Supply (PC-Q15B),119,PC-Q15B,1
27286,Case,In Win K1 STANDARD Mini ITX Desktop Case w/120 W Power Supply (K1 STANDARD),150,K1 STANDARD,1
27287,Case,Zalman Z12 ATX Mid Tower Case (Z12),110,Z12,1
27288,Case,In Win D-FRAME MINI Mini ITX Tower Case (D-FRAME-MINI-ORANGE),150,D-FRAME-MINI-ORANGE,10
27289,Case,Lian Li PC-O5S HTPC Case (PC-O5SW),119,PC-O5SW,13
27290,Case,RIOTORO CR480 ATX Mid Tower Case (CR480),161,CR480,8
27291,Case,EVGA DG-75 ATX Mid Tower Case (150-B0-2020-KR),9,150-B0-2020-KR,1
27292,Case,Aerocool Aero-500G RGB ATX Mid Tower Case (AERO-500G RGB),125,AERO-500G RGB,1
27293,Case,Azza Luminous MicroATX Mini Tower Case (CSAZ-110RF1),142,CSAZ-110RF1,1
27294,Case,Rosewill Blackbone ATX Mid Tower Case (Blackbone),131,Blackbone,1
27295,Case,Antec NSK1380 MicroATX Mini Tower Case w/350 W Power Supply (NSK1380),57,NSK1380,4
27296,Case,Antec Mini P180 MicroATX Mini Tower Case (Mini P180 white),57,Mini P180 white,13
27297,Case,Antec NSK4482 ATX Mid Tower Case w/380 W Power Supply (NSK4482),57,NSK4482,2
27298,Case,Antec Six Hundred ATX Mid Tower Case (Six Hundred Black),57,Six Hundred Black,1
27299,Case,Antec P193 ATX Mid Tower Case (P193),57,P193,1
27300,Case,Antec VSK2450 ATX Mid Tower Case w/450 W Power Supply (VSK2450),57,VSK2450,1
27301,Case,Apevia ATXB3KL ATX Mid Tower Case (ATXB3KL),126,ATXB3KL,38
27302,Case,Apevia ATXB3KL ATX Mid Tower Case w/420 W Power Supply (ATXB3KL-BK/420),126,ATXB3KL-BK/420,1
27303,Case,Cooler Master Centurion 5 ATX Mid Tower Case (CAC-T05-WW),113,CAC-T05-WW,2
27304,Case,Cooler Master Elite 310 ATX Mid Tower Case w/460 W Power Supply (RC-310-OWR460),113,RC-310-OWR460,10
27305,Case,Cooler Master Elite 310 ATX Mid Tower Case (RC-310-RWN1-GP),113,RC-310-RWN1-GP,8
27306,Case,Cooler Master Elite 330 ATX Mid Tower Case w/350 W Power Supply (RC-330-KKR1),113,RC-330-KKR1,2
27307,Case,Cooler Master Centurion 5 II ATX Mid Tower Case (RC-502-KWN1),113,RC-502-KWN1,1
27308,Case,Cooler Master Centurion 534 ATX Mid Tower Case w/460 W Power Supply (RC-534-KKRK-GP),113,RC-534-KKRK-GP,1
27309,Case,Cooler Master Centurion 541 MicroATX Mini Tower Case w/400 W Power Supply (RC-541-SKRJ-GP),113,RC-541-SKRJ-GP,2
27310,Case,Gigabyte GZ-AABC61-CNB ATX Mid Tower Case (GZ-AABC61-CNB),3,GZ-AABC61-CNB,1
27311,Case,Gigabyte GZ-KF01B ATX Mid Tower Case (GZ-KF01B),3,GZ-KF01B,1
27312,Case,Gigabyte GZ-X7BMDX-400 ATX Mid Tower Case (GZ-X7BMDX-400),3,GZ-X7BMDX-400,1
27313,Case,Gigabyte Luxo X142 ATX Mid Tower Case (Luxo X142),3,Luxo X142,1
27314,Case,Gigabyte GZ-KXA ATX Mid Tower Case (GZ-KXA),3,GZ-KXA,1
27315,Case,Gigabyte GZ-PH2A3 ATX Mid Tower Case (GZ-PH2A3),3,GZ-PH2A3,1
27316,Case,Antec M FusionRemote HTPC Case w/350 W Power Supply (M FusionRemote 350),57,M FusionRemote 350,2
27317,Case,Thermaltake LANBOX Lite MicroATX Mini Tower Case (VF6000BNS),52,VF6000BNS,1
27318,Case,Thermaltake Element T ATX Mid Tower Case (VK90001N2Z),52,VK90001N2Z,1
27319,Case,Rosewill ARMOR ATX Mid Tower Case (ARMOR),131,ARMOR,1
27320,Case,Rosewill Cruiser ATX Mid Tower Case (Cruiser),131,Cruiser,1
27321,Case,Rosewill FB-01 ATX Mid Tower Case (FB-01),131,FB-01,1
27322,Case,Rosewill FB-02 ATX Mid Tower Case (FB-02),131,FB-02,1
27323,Case,Rosewill R101-P MicroATX Mid Tower Case (R101-P-BK),131,R101-P-BK,1
27324,Case,Rosewill R102-P MicroATX Mid Tower Case (R102-P-BK),131,R102-P-BK,1
27325,Case,Rosewill R103A ATX Mid Tower Case w/350 W Power Supply (R103A),131,R103A,1
27326,Case,Rosewill R218-P ATX Mid Tower Case w/450 W Power Supply (R218-P-BK-450W),131,R218-P-BK-450W,1
27327,Case,Rosewill R519 ATX Mid Tower Case w/500 W Power Supply (R519-BK),131,R519-BK,1
27328,Case,HEC 63RABB ATX Mid Tower Case (63RABB),163,63RABB,1
27329,Case,HEC Blitz ATX Mid Tower Case (66RCBB),163,66RCBB,1
27330,Case,HEC 6C11BBX585 ATX Mid Tower Case w/585 W Power Supply (6C11BBX585),163,6C11BBX585,1
27331,Case,HEC 6C28BB8S ATX Mid Tower Case (6C28BB8S),163,6C28BB8S,1
27332,Case,HEC 6C28BBOH48D ATX Mid Tower Case w/485 W Power Supply (6C28BBOH48D),163,6C28BBOH48D,1
27333,Case,Lian Li PC-K58 ATX Mid Tower Case (PC-K58),119,PC-K58,1
27334,Case,Lian Li PC-K62R1 ATX Mid Tower Case (PC-K62R1),119,PC-K62R1,1
27335,Case,Antec Two Hundred S ATX Mid Tower Case (TWO HUNDRED S),57,TWO HUNDRED S,1
27336,Case,Lian Li PC-Q06 Mini ITX Test Bench Case (PC-Q06A),119,PC-Q06A,31
27337,Case,Lian Li PC-Q06 Mini ITX Test Bench Case (PC-Q06R),119,PC-Q06R,9
27338,Case,Lian Li PC-Q07 Mini ITX Tower Case (PC-Q07),119,PC-Q07,1
27339,Case,Lian Li PC-Q07R Mini ITX Tower Case (PC-Q07R),119,PC-Q07R,9
27340,Case,Lian Li PC-Q08 Mini ITX Tower Case (PC-Q08A),119,PC-Q08A,31
27341,Case,Lian Li PC-Q08 Mini ITX Tower Case (PC-Q08R),119,PC-Q08R,9
27342,Case,Lian Li PC-Q09F Mini ITX Desktop Case w/150 W Power Supply (PC-Q09FA),119,PC-Q09FA,31
27343,Case,Lian Li PC-Q09F Mini ITX Desktop Case w/150 W Power Supply (PC-Q09FR),119,PC-Q09FR,9
27344,Case,Lian Li PC-Q09F Mini ITX Desktop Case w/150 W Power Supply (PC-Q09FW),119,PC-Q09FW,13
27345,Case,Lian Li PC-Q09 Mini ITX Desktop Case w/80 W Power Supply (PC-Q09A),119,PC-Q09A,31
27346,Case,Lian Li PC-Q09 Mini ITX Desktop Case w/80 W Power Supply (PC-Q09R),119,PC-Q09R,9
27347,Case,Lian Li PC-Q09 Mini ITX Desktop Case w/110 W Power Supply (PC-Q09W),119,PC-Q09W,13
27348,Case,Lian Li PC-Q11 Mini ITX Tower Case (PC-Q11R),119,PC-Q11R,9
27349,Case,Lian Li PC-Q11 Mini ITX Tower Case (PC-Q11W),119,PC-Q11W,31
27350,Case,Lian Li PC-60FN ATX Mid Tower Case (PC-60FN),119,PC-60FN,1
27351,Case,Lian Li PC-60FNWX ATX Mid Tower Case (PC-60FNWX),119,PC-60FNWX,1
27352,Case,Lian Li PC-7FN ATX Mid Tower Case (PC-7FN),119,PC-7FN,1
27353,Case,Lian Li PC-K56 ATX Mid Tower Case (PC-K56),119,PC-K56,1
27354,Case,Lian Li PC-K56W ATX Mid Tower Case (PC-K56W),119,PC-K56W,1
27355,Case,Lian Li PC-A06FB ATX Mid Tower Case (PC-A06FB),119,PC-A06FB,1
27356,Case,Lian Li PC-B70 ATX Full Tower Case (PC-B70),119,PC-B70,1
27357,Case,Lian Li PC-X1000 ATX Mid Tower Case (PC-X1000),119,"PC-X1000
PCX1000",1
27358,Case,Lian Li PC-T60 ATX Test Bench Case (PC-T60B),119,PC-T60B,1
27359,Case,Lian Li PC-B25FWB ATX Mid Tower Case (PC-B25FWB),119,PC-B25FWB,1
27360,Case,Lian Li PC-P50 ATX Mid Tower Case (PC-P50R),119,PC-P50R,3
27361,Case,Lian Li PC-C50 HTPC Case (PC-C50A),119,PC-C50A,31
27362,Case,Lian Li PC-P50WB ATX Mid Tower Case (PC-P50WB),119,PC-P50WB,1
27363,Case,Lian Li PC-C39 HTPC Case (PC-C39),119,PC-C39,1
27364,Case,Lian Li PC-C37B HTPC Case (PC-C37B),119,PC-C37B,1
27365,Case,Lian Li PC-C32B HTPC Case (PC-C32B),119,PC-C32B,1
27366,Case,Lian Li PC-C33B HTPC Case (PC-C33B),119,PC-C33B,1
27367,Case,Lian Li PC-T7 Mini ITX Test Bench Case (PC-T7B),119,PC-T7B,1
27368,Case,Lian Li PC-V1020 ATX Mid Tower Case (PC-V1020A),119,PC-V1020A,31
27369,Case,Lian Li PC-V1020 ATX Mid Tower Case (PC-V1020B),119,PC-V1020B,1
27370,Case,Lian Li PC-V1020 ATX Mid Tower Case (PC-V1020R),119,PC-V1020R,9
27371,Case,Lian Li PC-V352 MicroATX Desktop Case (PC-V352A),119,PC-V352A,31
27372,Case,Lian Li PC-V352 MicroATX Desktop Case (PC-V352B),119,PC-V352B,1
27373,Case,Lian Li PC-V352 MicroATX Desktop Case (PC-V352R),119,PC-V352R,9
27374,Case,Lian Li PC-V354 MicroATX Mini Tower Case (PC-V354B),119,PC-V354B,1
27375,Case,Lian Li PC-V354 MicroATX Mini Tower Case (PC-V354R),119,PC-V354R,9
27376,Case,Aerocool AeroRacer Pro-Red ATX Mid Tower Case (AeroRacer Pro-Red),125,AeroRacer Pro-Red,8
27377,Case,Aerocool Vx-e ATX Mid Tower Case (EN52689),125,EN52689,1
27378,Case,Aerocool M40 MicroATX Mini Tower Case (M40-BK),125,M40-BK,1
27379,Case,Apevia X-Infinity ATX Mid Tower Case w/420 W Power Supply (837344000645),126,837344000645,11
27380,Case,Apevia X-Dreamer2 ATX Mid Tower Case w/420 W Power Supply (ATXB4KLW-BK),126,ATXB4KLW-BK,1
27381,Case,Apevia X-Dreamer2 ATX Mid Tower Case w/420 W Power Supply (ATXB4KLW-AL),126,ATXB4KLW-AL,31
27382,Case,Apevia X-Dreamer2 ATX Mid Tower Case w/420 W Power Supply (ATXB4KLW-BL),126,ATXB4KLW-BL,35
