PID,Capacity,Price / GB,Type,Cache,Form Factor,Interface,NVME,SSD NAND Flash Type,Hybrid SSD Cache,SSD Controller,Power Loss Protection
19970,1500,0.045,5400RPM,32,"3.5""",SATA 3 Gb/s,N,,,,
19971,1000,,5400RPM,8,"3.5""",SATA 3 Gb/s,N,,,,
19972,160,,5400RPM,32,"2.5""",SATA 3 Gb/s,N,,,,
19973,320,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19974,750,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19975,640,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19976,320,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19977,64,,SSD,,"2.5""",SATA 3 Gb/s,N,SLC,,Varies,
19978,160,1.244,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
19979,160,1.722,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
19980,160,0.805,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
19981,2000,,5400RPM,32,"3.5""",SATA 3 Gb/s,N,,,,
19982,1500,,5400RPM,32,"3.5""",SATA 3 Gb/s,N,,,,
19983,500,,5400RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19984,160,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19985,160,,7200RPM,8,"3.5""",SATA 3 Gb/s,N,,,,
19986,500,,5400RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19987,320,,5400RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19988,500,,5400RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19989,250,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19990,1000,,7200RPM,32,"3.5""",SATA 3 Gb/s,N,,,,
19991,500,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
19992,500,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
19993,500,,SSD,128,"3.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
19994,1000,,SSD,128,"3.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
19995,250,,SSD,128,"3.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
19996,200,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1500,
19997,60,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
19998,240,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
19999,120,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20000,120,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
20001,60,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
20002,120,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
20003,250,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
20004,1500,0.145,5900RPM,32,"3.5""",SATA 3 Gb/s,N,,,,
20005,750,0.121,7200RPM,32,"3.5""",SATA 3 Gb/s,N,,,,
20006,500,,7200RPM,8,"3.5""",PATA 100,N,,,,
20007,640,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20008,160,,7200RPM,2,"3.5""",PATA 100,N,,,,
20009,160,,7200RPM,8,"3.5""",SATA 3 Gb/s,N,,,,
20010,1500,,5400RPM,64,"3.5""",SATA 3 Gb/s,N,,,,
20011,320,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
20012,128,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
20013,128,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
20014,256,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
20015,128,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
20016,128,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
20017,128,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Toshiba T6UG1XBG,
20018,128,3.125,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Toshiba T6UG1XBG,
20019,80,2.487,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Varies,
20020,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Marvell 9174,
20021,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Marvell 9174,
20022,80,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20023,180,,SSD,,"3.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20024,40,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20025,256,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20026,160,3.544,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20027,64,2.578,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
20028,120,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20029,60,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20030,128,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Samsung MAX,
20031,160,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20032,160,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20033,250,,7200RPM,64,"3.5""",SATA 3 Gb/s,N,,,,
20034,500,,7200RPM,16,"3.5""",SATA 3 Gb/s,N,,,,
20035,750,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20036,160,,7200RPM,8,"3.5""",SATA 3 Gb/s,N,,,,
20037,320,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20038,240,,SSD,,"3.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20039,3000,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20040,80,2,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20041,1500,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20042,64,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20043,3000,,5400RPM,32,"3.5""",SATA 6 Gb/s,N,,,,
20044,3000,,5400RPM,64,"3.5""",SATA 3 Gb/s,N,,,,
20045,256,,SSD,,"1.8""",Micro SATA 3 Gb/s,N,MLC,,Toshiba T6UG1XBG,
20046,120,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Intel PC29AS21BA0,
20047,180,2.417,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20048,160,0.962,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Intel PC29AS21BA0,
20049,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Marvell 9174,
20050,115,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20051,256,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Phison PS3105-S5,
20052,128,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Phison PS3105-S5,
20053,32,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Phison PS3105-S5,
20054,300,2.531,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Intel PC29AS21BA0,
20055,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20056,1500,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20057,160,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20058,750,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20059,250,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20060,320,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20061,500,0.1,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20062,250,0.72,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20063,500,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20064,120,2.112,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Intel PC29AS21BA0,
20065,160,1.25,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Intel PC29AS21BA0,
20066,160,,5400RPM,8,"2.5""",SATA 1.5 Gb/s,N,,,,
20067,60,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20068,60,1.75,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-2141,
20069,320,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20070,320,0.391,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20071,750,,5400RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20072,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20073,160,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20074,120,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20075,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20076,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20077,1000,,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20078,500,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20079,60,,SSD,64,"2.5""",SATA 3 Gb/s,N,MLC,,Indilinx Barefoot 1,
20080,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20081,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Marvell 9174,
20082,180,2.614,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Varies,
20083,120,1.25,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20084,320,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20085,2500,,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20086,640,0.086,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20087,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20088,256,,SSD,512,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9174,
20089,600,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Intel PC29AS21BA0,
20090,60,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-1222,
20091,256,1.465,SSD,256,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9174,
20092,128,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Varies,
20093,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Varies,
20094,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Samsung MCX,
20095,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Varies,
20096,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Varies,
20097,500,0.158,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20098,128,,SSD,256,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9174,
20099,512,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Indilinx Everest 1,
20100,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Marvell 9174,
20101,4000,,5400RPM,32,"3.5""",SATA 6 Gb/s,N,,,,
20102,16,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,JMicron JMF618,
20103,32,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,JMicron JMF618,
20104,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Marvell 9174,
20105,64,,SSD,128,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9174,
20106,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20107,128,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Phison PS3105-S5,
20108,256,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Phison PS3105-S5,
20109,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2281,
20110,60,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Sandforce SF-2281,
20111,60,1.667,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Sandforce SF-2141,
20112,500,,5400RPM,32,"3.5""",SATA 6 Gb/s,N,,,,
20113,300,,10000RPM,32,"2.5""",SATA 3 Gb/s,N,,,,
20114,320,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20115,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20116,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Indilinx Everest 1,
20117,60,1.5,SSD,,"2.5""",SATA 3 Gb/s,N,MLC (asynchronous),,Sandforce SF-2181,
20118,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20119,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20120,60,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Sandforce SF-2281,
20121,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20122,120,3.564,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20123,60,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20124,90,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20125,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20126,2000,0.122,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20127,320,,5400RPM,32,"3.5""",SATA 6 Gb/s,N,,,,
20128,480,1.901,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2281,
20129,512,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,Indilinx Everest 1,
20130,250,,5400RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20131,120,1.292,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20132,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Indilinx Everest 2,
20133,128,,SSD,,"2.5""",SATA 1.5 Gb/s,N,MLC,,N/A,
20134,1000,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Indilinx Everest 1,
20135,192,,SSD,,"2.5""",SATA 1.5 Gb/s,N,MLC,,N/A,
20136,320,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20137,160,,7200RPM,16,"2.5""",SATA 3 Gb/s,N,,,,
20138,250,,7200RPM,16,"3.5""",SATA 6 Gb/s,N,,,,
20139,1000,,7200RPM,64,"2.5""",SATA 6 Gb/s,N,,,,
20140,500,0.26,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20141,256,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC (synchronous),,Phison PS3105-S5,
20142,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20143,120,3.333,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20144,512,,SSD,256,PCI-E,PCIe x8,N,MLC,,Indilinx Barefoot 1,
20145,256,,SSD,,PCI-E,PCIe x8,N,MLC,,Indilinx Barefoot 1,
20146,400,,SSD,,PCI-E,PCIe x8,N,MLC (synchronous),,Intel EW29AA31AA1,
20147,32,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC (synchronous),,Phison PS3105-S5,
20148,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20149,256,,SSD,512,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Marvell 9174,
20150,50,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Sandforce SF-2281,
20151,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20152,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20153,120,1.292,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,LAMD LM87800,
20154,240,1.125,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,LAMD LM87800,
20155,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20156,4000,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20157,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20158,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20159,128,,SSD,256,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9187,
20160,256,,SSD,512,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9187,
20161,320,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20162,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20163,60,,SSD,,"2.5""",SATA 6 Gb/s,N,Varies,,Sandforce SF-2281,
20164,128,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Indilinx Barefoot 3,
20165,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Indilinx Barefoot 3,
20166,250,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20167,640,,5400RPM,8,"2.5""",SATA 3 Gb/s,N,,,,
20168,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20169,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20170,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,JMicron JMF661,
20171,256,,SSD,,mSATA,mSATA,N,MLC (synchronous),,Sandforce SF-2281,
20172,32,11.805,SSD,,mSATA,mSATA,N,MLC (synchronous),,Marvell 9174,
20173,500,,5400RPM,8,"2.5""",SATA 6 Gb/s,N,,,,
20174,250,,7200RPM,64,"2.5""",SATA 6 Gb/s,N,,,,
20175,1000,,7200RPM,32,"2.5""",SATA 6 Gb/s,N,,,,
20176,3000,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20177,120,,SSD,,mSATA,mSATA,N,MLC (synchronous),,Marvell 9187,Y
20178,750,0.133,5400RPM,16,"2.5""",SATA 6 Gb/s,N,,,,
20179,1000,0.05,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20180,600,,10000RPM,64,"2.5""",SATA 6 Gb/s,N,,,,
20181,4000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
20182,60,,SSD,,mSATA,mSATA,N,MLC,,Sandforce SF-2241,
20183,640,0.078,5400RPM,16,"2.5""",SATA 6 Gb/s,N,,,,
20184,3000,,5400RPM,32,"3.5""",SATA 6 Gb/s,N,,,,
20185,120,2.265,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Intel PC29AS21CA,
20186,120,,SSD,,"1.8""",Micro SATA 6 Gb/s,N,MLC,,Sandforce SF-2281,
20187,250,0.18,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20188,128,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Indilinx Barefoot 3,
20189,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Toshiba TC58NC5HA9GST,
20190,512,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2281,
20191,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20192,120,1.417,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20193,2000,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20194,3000,,7200RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20195,180,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20196,2000,0.05,7200RPM,64,"3.5""",SAS 6 Gb/s,N,,,,
20197,1000,0.055,7200RPM,16,"3.5""",SAS 3 Gb/s,N,,,,
20198,3000,0.048,7200RPM,64,"3.5""",SAS 6 Gb/s,N,,,,
20199,500,,7200RPM,32,"3.5""",SATA 3 Gb/s,N,,,,
20200,250,,7200RPM,16,"2.5""",SATA 6 Gb/s,N,,,,
20201,60,1.667,SSD,,"1.8""",Micro SATA 6 Gb/s,N,MLC,,Sandforce SF-2241,
20202,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9175,
20203,500,0.173,5400RPM,16,"2.5""",SATA 6 Gb/s,N,,,,
20204,128,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Marvell 9187,
20205,250,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Marvell 9187,
20206,480,,SSD,,PCI-E,PCIe x2,N,MLC,,Sandforce SF-2281,
20207,4000,,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20208,240,0.646,SSD,512,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Phison PS-3108,
20209,240,,SSD,,"1.8""",Micro SATA 6 Gb/s,N,MLC (synchronous),,Intel PC29AS21CA,Y
20210,180,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2281,
20211,120,4.039,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20212,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,JMicron JMF667,
20213,200,4.53,SSD,,"2.5""",SATA 3 Gb/s,N,HET MLC,,Intel PC29AS21BA0,
20214,1200,,SSD,,PCI-E,PCIe x8,N,MLC (synchronous),,Sandforce SF-2282,
20215,1000,,SSD,,mSATA,mSATA,N,TLC (toggle),,Samsung MEX,
20216,500,,SSD,,mSATA,mSATA,N,TLC (toggle),,Samsung MEX,
20217,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,LAMD LM87800,Y
20218,480,0.627,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Sandforce SF-2281,
20219,120,1.667,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Indilinx Barefoot 3,
20220,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Indilinx Barefoot 3,
20221,32,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Varies,
20222,16,,SSD,,"2.5""",SATA 3 Gb/s,N,N/A,,N/A,
20223,2000,0.199,7200RPM,,"3.5""",SAS 6 Gb/s,N,,,,
20224,480,,SSD,,"2.5""",SATA 6 Gb/s,N,eMLC,,Sandforce SF-2581,Y
20225,128,,SSD,,mSATA,mSATA,N,MLC (toggle),,Marvell 9175,
20226,128,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Marvell 9189,
20227,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Marvell 9189,
20228,128,,SSD,,PCI-E,PCIe x4,N,MLC (toggle),,Marvell 9183,
20229,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9187,
20230,200,,SSD,,"2.5""",SAS 6 Gb/s,N,MLC,,N/A,
20231,512,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Marvell 9187,
20232,3000,,7200RPM,,"3.5""",SATA 6 Gb/s,N,,,,
20233,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9188,
20234,250,,SSD,,"2.5""",SATA 6 Gb/s,N,TLC (toggle),,Samsung MEX,
20235,512,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Marvell 9188,
20236,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Samsung MDX,Y
20237,240,,SSD,,"2.5""",SAS 6 Gb/s,N,MLC,,Sandforce SF-2282,
20238,4000,,5900RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20239,100,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,Marvell 9174,
20240,240,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Sandforce SF-2581,Y
20241,6000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
20242,960,,SSD,,"2.5""",SATA 6 Gb/s,N,TLC (toggle),,Samsung MEX,Y
20243,512,1.324,SSD,,mSATA,mSATA,N,MLC (toggle),,Marvell 9188,
20244,960,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Phison PS-3108,
20245,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (asynchronous),,Sandforce SF-2281,
20246,180,,SSD,,M.2-2280,M.2 (B+M),N,MLC,,Sandforce SF-2281,
20247,120,,SSD,,M.2-2280,M.2 (B+M),N,MLC,,Sandforce SF-2281,
20248,128,,SSD,,M.2-2242,M.2 (B+M),N,MLC (synchronous),,Sandforce SF-2281,
20249,512,,SSD,,M.2-2280,M.2 (B+M),N,MLC (synchronous),,Sandforce SF-2281,
20250,500,,5400RPM,16,"2.5""",SATA 6 Gb/s,N,,,,
20251,320,,Hybrid,32,"2.5""",SATA 6 Gb/s,N,,8000 MB,,
20252,6000,,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20253,2000,0.055,7200RPM,128,"3.5""",SAS 12 Gb/s,N,,,,
20254,4000,,5400RPM,32,"3.5""",SATA 6 Gb/s,N,,,,
20255,400,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
20256,120,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (synchronous),,,
20257,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Sandforce SF-2281,
20258,960,,SSD,,"2.5""",SATA 3 Gb/s,N,MLC,,,
20259,128,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Silicon Motion SM2246EN,
20260,256,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,Silicon Motion SM2246EN,
20261,120,0.742,SSD,,mSATA,mSATA,N,MLC,,,
20262,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC (toggle),,Sandforce SF-2281,
20263,120,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
20264,5000,,5400RPM,64,"3.5""",SATA 6 Gb/s,N,,,,
20265,500,0.3,7200RPM,32,"2.5""",SATA 6 Gb/s,N,,,,
20266,2000,,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
20267,180,,SSD,,M.2-2280,M.2 (B+M),N,,,,
20268,240,,SSD,,M.2-2280,M.2 (B+M),N,,,,
20269,400,,SSD,512,"2.5""",SATA 6 Gb/s,N,TLC (toggle),,,
20270,64,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
20271,480,,SSD,,"2.5""",SATA 6 Gb/s,N,MLC,,,
20272,60,,SSD,,"2.5""",SATA 6 Gb/s,N,,,,
20273,64,,SSD,,M.2-2242,M.2 (B+M),N,MLC (toggle),,Phison,
20274,2000,0.086,7200RPM,128,"3.5""",SATA 6 Gb/s,N,,,,
